,Görüş,Clean,kelimeler2,sonuçlar,label,binary_sonuçlar
89,"Ben FC9205 modelini kullanıyorum, yaklaşık 5 senedir. Modelin üretimi kalmadığı için de son 2-3 senedir de annem, kayınvalidem ve anneanneme FC9919 modelini aldım. Hepsi de makinenin pratikliğinden, kullanımından, emiş gücünden çok memnunlar. Emiş gücünden şikayet eden arkadaşlar belli aralıklarla filtresini temizlemiyorlar. Zamanla kirlenip tıkandığı için de emiş gücünden şikayet ediyorlar. Filtresini en azından ayda 1 temizlerseniz emiş gücü yönünden sıkıntı yaşamazsınız. 2-3 senede bir de filtre ve hepa filtresini değiştirmeniz de makineyi daha verimli kullanmanızı sağlayacaktır. Borusunun kırıldığıyla alakalı şikayet eden arkadaşları da anlamak mümkün değil. Makineyi nasıl kullanıyorlar merak ediyorum. Ne kendim ne de ailemde öyle bir sıkıntıyla karşılaşmadık açıkçası. Bir şeyi sadece kötülemek amaçlı yapılan yorumları doğru bulmuyorum. Olumsuz olarak söyleyeceğim şeyler ise maalesef  fiyat olarak her şey fazla zamlandığı için makine aldığım fiyatların iki katının üstüne çıkmış. Ve de yavaş yavaş daha yeni modelleri çıkmaya başlamış. Daha yeni modelleri biraz daha uyguna bulabilmek mümkün.","ben fc9205 modelini kullanıyorum , yaklaşık 5 senedir . modelin üretimi kalmadığı için de son 2-3 senedir de annem , kayınvalidem ve anneanneme fc9919 modelini aldım . hepsi de makinenin pratikliğinden , kullanımından , emiş gücünden çok memnunlar . emiş gücünden şikayet eden arkadaşlar belli aralıklarla filtresini temizlemiyorlar . zamanla kirlenip tıkandığı için de emiş gücünden şikayet ediyorlar . filtresini en azından ayda 1 temizlerseniz emiş gücü yönünden sıkıntı yaşamazsınız . 2-3 senede bir de filtre ve hep filtresini değiştirmeniz de makineyi daha verimli kullanmanızı sağlayacaktır . borusunun kırıldığıyla alakalı şikayet eden arkadaşları da anlamak mümkün değil . makineyi nasıl kullanıyorlar merak ediyorum . ne kendim ne de ailemde öyle bir sıkıntıyla karşılaşmadık açıkçası . bir şeyi sadece kötülemek amaçlı yapılan yorumları doğru bulmuyorum . olumsuz olarak söyleyeceğim şeyler ise maalesef fiyat olarak her şey fazla zamlandığı için makine aldığım fiyatların iki katının üstüne çıkmış . ve de yavaş yavaş daha yeni modelleri çıkmaya başlamış . daha yeni modelleri biraz daha uyguna bulabilmek mümkün .","yaklaşık, pratik, çok, memnun, belli, en, hep, daha, mümkün, nasıl, ne, öyle, açıkçası, sadece, doğru, olumsuz, maalesef, fazla, yavaş, yavaş, daha, yeni, daha, yeni, biraz, daha, uygun, mümkün",2.0774763482257437,1,1
90,Bence bu tarz ütü makineleri için çok para vermeye gerek yok ben aldım ve çatır çatır ütü yapılıyor ayrıca unutmayın 2 metre'ye yakın kablosu mevcut hiç düşünmeden alın derim....,bence bu tarz ütü makineleri için çok para vermeye gerek yok ben aldım ve çatır çatır ütü yapılıyor ayrıca unutmayın 2 metreye yakın kablosu mevcut hiç düşünmeden alın derim ... .,"çok, yok, ayrıca, yakın, hiç",-0.6208254991494314,1,0
91,Daha denemedim ama arzum ürünleri her zaman kalitelidir,daha denemedim ama arzum ürünleri her zaman kalitelidir,"daha, kalite",0.3311546840958606,1,1
92,ürün çok güzel hoşta taban bahsedildiği gibi kaymıyor. ya ben ısıyı ayarlayamıyorum ya da malzeme kalitesinden. genel olarak fiyat performans ürünü.,ürün çok güzel hoşta taban bahsedildiği gibi kaymıyor . ya ben ısıyı ayarlayamıyorum ya da malzeme kalitesinden . genel olarak fiyat performans ürünü .,"çok, güzel, genel",1.4727668845315904,1,1
93,Fiyata göre gayet güzel biraz küçük buda dezavantaj değil kirada oturan için taşımasıda kolay,fiyata göre gayet güzel biraz küçük buda dezavantaj değil kirada oturan için taşımasına kolay,"gayet, güzel, biraz, küçük, kolay",0.28340346793207394,1,1
94,Kargo hızlı servis güker yüzlü  makina kullanmadık daha bakıcaz,kargo hızlı servis güler yüzlü makina kullanmadık daha bakacağız,daha,0.32679738562091504,1,1
95,zamaninda teslimat urun goruldugu resimdeki gibi sorunsuz dusunmeden alabilirsiniz,zamanında teslimat ürün görüldüğü resimdeki gibi sorunsuz düşünmeden alabilirsiniz,,0.0,1,-1
96,Arkadaşlar ürün inanılmaz kaliteli ve sağlam. 2 adet matara ile geliyor. Bunların parçaları çok sağlam ve güzel üretilmiş.Kolay gelsin kargosuna ise söylencek hiç birşey yok türkiyede 1 numaralar. Keşke heryerde kendilerinin hizmetlerini kullanabilsek.,arkadaşlar ürün inanılmaz kaliteli ve sağlam . 2 adet matara ile geliyor . bunların parçaları çok sağlam ve güzel üretilmiş . kolay gelsin kargosuna ise söylenecek hiç bir şey yok türkiyede 1 numaralar . keşke heryerde kendilerinin hizmetlerini kullanabilsek .,"sağlam, çok, sağlam, güzel, kolay, hiç, yok, keşke",-0.04130480198167531,1,0
97,Ütü de yıllardır philips kullanıyoruz bu modeli de çok kaliteli buhar gücü kuvvetli ve tabanı gerçekten kaygan ve hafif..,ütü de yıllardır philips kullanıyoruz bu modeli de çok kaliteli buhar gücü kuvvetli ve tabanı gerçekten kaygan ve hafif . .,"çok, gerçekten, kaygan, hafif",1.1067538126361656,1,1
98,Olumlu yönleri: Okadar Sessiz ki çalışırken yan odadakiler çalıştığının farkına bile varmıyor,olumlu yönleri : o kadar sessiz ki çalışırken yan odadakiler çalıştığının farkına bile varmıyor,"olumlu, bile",-0.26589966275703586,1,0
99,"Olumlu yönleri: en sonunda geçen ay aldım nihayet uzun zamandır hoşuma gidiyordu bunlar. Daha fonksiyonlusu da var tabi ama ben bunu aldım sadece kızartma yapabilyiorum. Emniyet kilidi var sıçraması yakması yok , ısı ayarı yapabiliyorsun, haznesi çıkartılabilior. plastik gövdesi var ve  penceresinden bakabiliyorsun piştimi pişmedimi diye :) temiz duruyor ekraf yağ sıçramıyor çok çok çok memnunum.","olumlu yönleri : en sonunda geçen ay aldım nihayet uzun zamandır hoşuma gidiyordu bunlar . daha fonksiyonlusu da var tabi ama ben bunu aldım sadece kızartma yapabiliyorum . emniyet kilidi var sıçraması yakması yok , ısı ayarı yapabiliyorsun , haznesi çıkartılabilir . plastik gövdesi var ve penceresinden bakabiliyorsun pıştımı pişmelimi diye :) temiz duruyor ekran yağ sıçramıyor çok çok çok memnunum .","olumlu, en, sonunda, geçen, uzun, hoş, daha, var, tâbi, sadece, var, yok, var, temiz, çok, çok, çok, memnun",3.0263676246754407,1,1
100,"Ürünü annem için aldım, renginden dolayı başta tereddüt etsemde geldikten sonra o kadar kötü olmadığına kanaat getirdim. Performans açısından fiyatına göre oldukça tatmin edici. Diğer arkadaşlara karşın ben malzeme kalitesinden bariz bir zayıflık görmedim. Memnun kaldık","ürünü annem için aldım , renginden dolayı başta tereddüt ensemde geldikten sonra o kadar kötü olmadığına kanaat getirdim . performans açısından fiyatına göre oldukça tatmin edici . diğer arkadaşlara karşın ben malzeme kalitesinden bariz bir zayıflık görmedim . memnun kaldık","kötü, oldukça, diğer, bariz, zayıf, memnun",-0.07605873399588153,1,0
101,Kizimda gordum begendim. Istedim ve aynisi.Garantisi icinde kaydettim. Tesekkurler,kızımda gördüm beğendim . istedim ve aynısı . garantisi içinde kaydettim . teşekkürler,aynı,0.06535947712418301,1,1
102,herkese teşekkür ederim,herkese teşekkür ederim,,0.0,1,-1
103,Harika bir ürün ben beğendim yalnız ızgaraların biri küçük tam oturmuyor boşluk kalıyor,harika bir ürün ben beğendim yalnız ızgaraların biri küçük tam oturmuyor boşluk kalıyor,"harika, yalnız, küçük, tam",-0.02308472856418063,1,0
104,sorunsuz elime ulasti ve urun kalitesi cok guzel,sorunsuz elime ulaştı ve ürün kalitesi çok güzel,"çok, güzel",1.4553376906318083,1,1
105,Gayet güzel geldi çok beğendim,gayet güzel geldi çok beğendim,"gayet, güzel, çok",1.6230936819172115,1,1
106,"Ürünü çok beğendim 3-4 arkadaş aldık hepimizinki de sorunsuzdu,bu
fiyatla bir de hediye gelmesi güzel jest oldu,çok teşekkürler:))","ürünü çok beğendim 3-4 arkadaş aldık Help'imizinki de sorunsuzdu , bu fiyatla bir de hediye gelmesi güzel jest oldu , çok teşekkürler :) )","çok, güzel",1.4553376906318083,1,1
107,gayet memnunuz tavsiye ederim gidip bin tl vermeyin bu da aynı işi yapıyor.,gayet memnunuz tavsiye ederim gidip bin tl vermeyin bu da aynı işi yapıyor .,"gayet, memnun, aynı",0.4444444444444444,1,1
108,Çeyiz için aldık önce denedik daha sonra. Bir tanede kendime aldım.buhar gücü gayet iyi.düşük  fiyat yüksek kalite,çeyiz için aldık önce denedik daha sonra . bir tanede kendime aldım . buhar gücü gayet iyi . düşük fiyat yüksek kalite,"önce, daha, sonra, gayet, iyi, düşük, yüksek",1.001223624914197,1,1
109,"Olumlu yönleri: Fena degil

Olumsuz yönleri: Kullanma kitapçığı yok",olumlu yönleri : fena değil olumsuz yönleri : kullanma kitapçığı yok,"olumlu, fena, olumsuz, yok",-1.1796639508162474,1,0
110,Media markt harikasınız iki ütü ve süpürge aldım.Bu kadar kısa sürede gelmesini beklemiyordum.Ürünlerim harika çok teşekkür ederim hem kalite hem kargo hem de uygun fiyata aldığım için �� Rahatlıkla alışveriş yapabilirsiniz,mediamarkt harikasınız iki ütü ve süpürge aldım . bu kadar kısa sürede gelmesini beklemiyordum . ürünlerim harika çok teşekkür ederim hem kalite hem kargo hem de uygun fiyata aldığım için �� rahatlıkla alışveriş yapabilirsiniz,"harika, kısa, harika, uygun, rahat",0.30501089324618735,1,1
111,beyendim güzel ürün tavsiye ederim,beğendim güzel ürün tavsiye ederim,güzel,0.4553376906318083,1,1
112,amazzon tr (satıcı amazzon olacak) alınan telefondan daha değerli..,amazon tr ( satıcı amazon olacak ) alınan telefondan daha değerli . .,daha,0.32679738562091504,1,1
113,hızlı kargo ve düzgün paketleme için öncelikle tşk ederim.Ürün gayet güzel.Düzgün kullanırsanız su damlatma yapmaz.Kireçlenmeye karşı her ne kadar tedbir alındıysa da tüm ütülerde olduğu gibi içme suyu kullanırsanız sıkıntı olmaz.Neticede daha pahalı bir ütüye hiç gerek yok,hızlı kargo ve düzgün paketleme için öncelikle teşekkür ederim . ürün gayet güzel . düzgün kullanırsanız şu damlatma yapmaz . kireçlenmeye karşı her ne kadar tedbir alındıysa da tüm ütülerde olduğu gibi içme suyu kullanırsanız sıkıntı olmaz.net ıcede daha pahalı bir ütüye hiç gerek yok,"düzgün, gayet, güzel, düzgün, ne, daha, pahalı, hiç, yok",-0.7369504879577402,1,0
114,Her gün kullanıyorum cok memnunum sadece cok çalıştırdıgımda ısınıyor pratik bir ürün,her gün kullanıyorum çok memnunum sadece çok çalıştırdığımda ısınıyor pratik bir ürün,"çok, memnun, sadece, çok",1.9305070582266393,1,1
115,"Doğru başlıkları doğru yerde kullanırsanız rahat edersiniz. Ledli başlık hem sert zeminde hem halıda kullanılabiliyor. Halıda 3. seviyede, sert zeminde 5. seviyede gayet başarılı bence. Halı başlığının da mavi klipslerine dikkat edin. yine 3. seviyede klipsler kapalı iken daha iyi tutuş sağlıyor, klipsler açıkken hava girdiği için biraz daha rahat hareket ettirebiliyorsunuz. ben ilk denememde şöyle yaptım. her yeri ledli başlıkla uygun seviyelerle süpürdüm, sonra halı başlığı ile halıların üzerinden bir kez daha geçtim. Sapı başta ağır gibi ama kullanırken ağırlığını hissetmiyorsunuz. saptan kumanda işi çok kolaylaştırıyor. led ışıklar da efsane bence...","doğru başlıkları doğru yerde kullanırsanız rahat edersiniz . ledli başlık hem sert zeminde hem halıda kullanılabiliyor . halıda 3. seviyede , sert zeminde 5. seviyede gayet başarılı bence . hali başlığının da mavi klipslerine dikkat edin . yine 3. seviyede klipsler kapalı iken daha iyi tutuş sağlıyor , klipsler açıkken hava girdiği için biraz daha rahat hareket ettirebiliyorsunuz . ben ilk denememde şöyle yaptım . her yeri ledli başlıkla uygun seviyelerle süpürdüm , sonra halı başlığı ile halıların üzerinden bir kez daha geçtim . sapı başta ağır gibi ama kullanırken ağırlığını hissetmiyorsunuz . saptan kumanda işi çok kolaylaştırıyor . led ışıklar da efsane bence ...","doğru, doğru, rahat, hem, sert, sert, gayet, mavi, yine, kapalı, iken, daha, iyi, açık, biraz, daha, rahat, ilk, şöyle, uygun, sonra, daha, ağır, çok, kolay",2.6531471035902947,1,1
116,Ürün sorunsuz bir şekilde bana teslim edildi. Fırının pişirme kalitesi ise çok başarılı etli yemeklerden tutun hamur işlerine kadar her şeyi çok iyi pişiriyor. İçi de oldukça geniş. 2 ayrı tepsi ve bir de ızgara teli çıkıyor içinden. 2 aydır kullanıyorum ve çok memnunum. Sadece kablosu bana biraz kısa geldi ama onun da çözümünü buldum bir şekilde. Teşekkürler.,ürün sorunsuz bir şekilde bana teslim edildi . fırının pişirme kalitesi ise çok başarılı etli yemeklerden tutun hamur işlerine kadar her şeyi çok iyi pişiriyor . içi de oldukça geniş . 2 ayrı tepsi ve bir de ızgara teli çıkıyor içinden . 2 aydır kullanıyorum ve çok memnunum . sadece kablosu bana biraz kısa geldi ama onun da çözümünü buldum bir şekilde . teşekkürler .,"çok, çok, iyi, oldukça, geniş, ayrı, çok, memnun, sadece, biraz, kısa",3.104082728982004,1,1
117,"Yaklaşık 4 senedir kullanıyorum. Bosh, arçelik bir kaç modellerini eskitmişimdir.  Bosh ve arcelikden hangi süpürgeyi alsam 3,5 ay sonra süperge başlıkları kırıldı.  Bu süpürgenin bu kadar zamandır hiç bir yerinde ne arıza nede hasar oldu. 2 yılda bir hepa filtresini degiştirdim sadece o kadar. bu supürgeden sonra küçük ev aletleri markaları hakkında fikrimi degiştirdi. Tek kullanacağım markadır philips.
sizlerde hiç tereddütsüz alabilirsiniz..!","yaklaşık 4 senedir kullanıyorum . bosh , arçelik bir kaç modellerini eskitmişimdir . bosh ve Arçelik'ken hangi süpürgeyi alsam 3,5 ay sonra süpürge başlıkları kırıldı . bu süpürgenin bu kadar zamandır hiç bir yerinde ne arıza nede hasar oldu . 2 yılda bir hep filtresini değiştirdim sadece o kadar . bu süpürgeden sonra küçük ev aletleri markaları hakkında fikrimi değiştirdi . tek kullanacağım markadır philips . sizde hiç tereddütsüz alabilirsiniz . . !","yaklaşık, kaç, hangi, sonra, hiç, ne, hep, sadece, küçük, tek, hiç",-1.5433640731787388,1,0
118,iyi ürün daha önce kulladığım ve memnun olduğum için tekrar aldım.,iyi ürün daha önce kullandığım ve memnun olduğum için tekrar aldım .,"iyi, daha, önce, memnun",1.0108932461873639,1,1
119,"Öncelikle ürün çok güzel paketlendiiği için ve hemen gönderim
sağladıkları için mağazaya çok teşekkür ediyorum:) ürün çok güzel ve
kaliteli herkese tavsiye ederim 👍",öncelikle ürün çok güzel paketlendiği için ve hemen gönderim sağladıkları için mağazaya çok teşekkür ediyorum :) ürün çok güzel ve kaliteli herkese tavsiye ederim 👍,"çok, güzel, hemen, çok, güzel",2.9651416122004357,1,1
120,Çok mennunum,çok memnunum,"çok, memnun",1.2113289760348585,1,1
121,arzum çok güzel sağlam bir tost makinası yapmış çok memnunum,arzum çok güzel sağlam bir tost makinası yapmış çok memnunum,"çok, güzel, sağlam, çok, memnun",2.7233115468409586,1,1
122,Bence gayet kullanışlı ve 90 tl yi kesinlikle hakediyor.,bence gayet kullanışlı ve 90 tlyi kesinlikle hakediyor .,"gayet, kesin",0.27886710239651413,1,1
123,Anneme doğum günü hediyesi olarak aldım çok severek kullanıyor her gün. Aşırı kolay bir ürün iyiki almışız,anneme doğum günü hediyesi olarak aldım çok severek kullanıyor her gün . aşırı kolay bir ürün iyi ki almışız,"çok, aşırı, kolay, iyi",1.494553376906318,1,1
124,Çok hızlı ayrıca kutuya sarılması çok güzeldi,çok hızlı ayrıca kutuya sarılması çok güzeldi,"çok, ayrıca, çok, güzel",2.535947712418301,1,1
125,"sesi alt modellerine göre hissedilir seviyede düşük. süpürgenin
tutamağından kontrolü de ayrıca kullanımı kolaylaştırmış",sesi alt modellerine göre hissedilir seviyede düşük . süpürgenin tutamağından kontrolü de ayrıca kullanımı kolaylaştırmış,"düşük, ayrıca, kolay",0.09708419136299873,1,1
126,Hızlı Gönderi Üründe Sıkıntı Yok. Teşekkürler.,hızlı gönderi üründe sıkıntı yok . teşekkürler .,yok,-1.0,1,0
127,Tereddüt ederek almıstım. Kargo bugün geldi. Gerçekten çok güçlü bir çekiş sistemi var. Düşünmeden alabilirsiniz,tereddüt ederek almıştım . kargo bugün geldi . gerçekten çok güçlü bir çekiş sistemi var . düşünmeden alabilirsiniz,"gerçekten, çok",1.0718954248366013,1,1
128,Ürün kullanışlı sağlam beklentilerimi karşıladı.,ürün kullanışlı sağlam beklentilerimi karşıladı .,sağlam,0.05664488017429194,1,1
129,Olumlu yönleri: Pratik . Cam hazneyle sağlıklı. 2 soğanı 3 4 saniyede kıydı. Başarılı,olumlu yönleri : pratik . cam hazneyle sağlıklı . 2 soğanı 3 4 saniyede kıydı . başarılı,"olumlu, cam",0.07189542483660132,1,1
130,Olumlu yönleri: adı gibi pratic :) herkese tavsiye ederim.,olumlu yönleri : adı gibi pratik :) herkese tavsiye ederim .,olumlu,0.06971677559912855,1,1
131,7 aydır kullanıyorum hemen kaynatıyor çok memnunum,7 aydır kullanıyorum hemen kaynatıyor çok memnunum,"hemen, çok, memnun",1.2657952069716776,1,1
132,Hepsiburada kalitesi  sorunsuz alışveriş,hepsiburada kalitesi sorunsuz alışveriş,,0.0,1,-1
133,İş icabı sürekli bu kahve makinesinden satın alıyorum. İlk defa amazzon’dan aldım ve express gönderiyle sonraki gün geldi. Kullanılan bandın kalitesi bile üst düzey. Paketleme çok iyi. İnternette en uygunuydu ve express gönderi daha önce ödediklerimin yarısı,iş icabı sürekli bu kahve makinesinden satın alıyorum . ilk defa amazon’dan aldım ve express gönderiyle sonraki gün geldi . kullanılan bandın kalitesi bile üst düzey . paketleme çok iyi . internette en uygunuydu ve express gönderi daha önce ödediklerimin yarışı,"sürekli, ilk, bile, üst, çok, iyi, en, uygun, daha, önce",1.7798519712298921,1,1
